order,id,date,time,title,url,visitCount,typedCount,transition
119,281,8/29/2023,14:26:40,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
120,281,8/29/2023,14:26:40,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
121,281,8/29/2023,14:26:39,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
122,280,8/29/2023,14:26:39,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
123,281,8/29/2023,14:26:38,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
124,617,8/29/2023,14:26:38,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php?message=incorrect,15,0,link
125,281,8/29/2023,14:26:37,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
126,288,8/29/2023,14:26:35,Material Design for Bootstrap,http://localhost/inventory-mdb/functions/signin.php,62,0,form_submit
127,617,8/29/2023,14:26:31,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php?message=incorrect,15,0,link
128,288,8/29/2023,14:26:31,Material Design for Bootstrap,http://localhost/inventory-mdb/functions/signin.php,62,0,form_submit
129,280,8/29/2023,14:26:26,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
130,281,8/29/2023,14:26:22,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
131,481,8/29/2023,14:26:22,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php?id=1,6,1,typed
132,281,8/29/2023,14:26:03,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,typed
133,281,8/29/2023,14:26:00,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
134,722,8/29/2023,14:25:59,Material Design for Bootstrap,http://localhost/inventory-mdb/brands.php,120,1,link
135,843,8/29/2023,14:25:58,Material Design for Bootstrap,http://localhost/inventory-mdb/users.php,141,0,link
136,727,8/29/2023,14:25:58,Material Design for Bootstrap,http://localhost/inventory-mdb/privileges.php,117,1,link
137,480,8/29/2023,14:25:56,Material Design for Bootstrap,http://localhost/inventory-mdb/categories.php,259,10,typed
138,281,8/29/2023,14:25:43,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
139,288,8/29/2023,14:25:42,Material Design for Bootstrap,http://localhost/inventory-mdb/functions/signin.php,62,0,form_submit
140,280,8/29/2023,14:25:35,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
141,280,8/29/2023,14:25:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
142,722,8/29/2023,14:25:05,Material Design for Bootstrap,http://localhost/inventory-mdb/brands.php,120,1,typed
143,280,8/29/2023,14:24:57,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
144,762,8/29/2023,14:24:56,Material Design for Bootstrap,http://localhost/inventory-mdb/items.php,316,2,typed
145,280,8/29/2023,14:24:53,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
146,844,8/29/2023,14:24:53,Material Design for Bootstrap,http://localhost/inventory-mdb/remarks.php,90,1,typed
147,280,8/29/2023,14:24:43,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
148,762,8/29/2023,14:24:43,Material Design for Bootstrap,http://localhost/inventory-mdb/items.php,316,2,reload
149,762,8/29/2023,14:24:32,Material Design for Bootstrap,http://localhost/inventory-mdb/items.php,316,2,typed
150,280,8/29/2023,14:24:23,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
151,853,8/29/2023,14:24:23,Material Design for Bootstrap,http://localhost/inventory-mdb/departments.php,126,1,typed
152,280,8/29/2023,14:24:16,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
153,480,8/29/2023,14:24:16,Material Design for Bootstrap,http://localhost/inventory-mdb/categories.php,259,10,typed
154,280,8/29/2023,14:24:10,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,typed
155,280,8/29/2023,14:24:07,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
156,281,8/29/2023,14:24:03,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
157,280,8/29/2023,14:24:03,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,reload
158,280,8/29/2023,14:22:06,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
159,281,8/29/2023,14:22:06,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
160,280,8/29/2023,14:22:06,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
161,281,8/29/2023,14:22:06,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
162,280,8/29/2023,14:22:06,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
163,281,8/29/2023,14:22:06,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
164,280,8/29/2023,14:22:06,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
165,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
166,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
167,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
168,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
169,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
170,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
171,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
172,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
173,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
174,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
175,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
176,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
177,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
178,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
179,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
180,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
181,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
182,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
183,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
184,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
185,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
186,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
187,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
188,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
189,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
190,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
191,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
192,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
193,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
194,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
195,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
196,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
197,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
198,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
199,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
200,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
201,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
202,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
203,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
204,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
205,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
206,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
207,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
208,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
209,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
210,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
211,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
212,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
213,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
214,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
215,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
216,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
217,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
218,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
219,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
220,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
221,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
222,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
223,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
224,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
225,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
226,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
227,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
228,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
229,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
230,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
231,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
232,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
233,281,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
234,280,8/29/2023,14:22:05,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
235,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
236,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
237,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
238,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
239,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
240,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
241,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
242,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
243,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
244,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
245,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
246,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
247,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
248,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
249,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
250,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
251,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
252,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
253,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
254,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
255,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
256,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
257,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
258,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
259,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
260,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
261,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
262,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
263,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
264,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
265,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
266,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
267,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
268,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
269,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
270,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
271,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
272,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
273,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
274,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
275,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
276,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
277,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
278,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
279,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
280,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
281,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
282,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
283,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
284,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
285,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
286,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
287,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
288,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
289,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
290,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
291,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
292,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
293,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
294,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
295,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
296,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
297,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
298,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
299,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
300,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
301,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
302,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
303,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
304,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
305,281,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
306,280,8/29/2023,14:22:04,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
307,281,8/29/2023,14:22:03,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
308,280,8/29/2023,14:22:03,Material Design for Bootstrap,http://localhost/inventory-mdb/index.php,297,13,link
309,281,8/29/2023,14:22:03,Material Design for Bootstrap,http://localhost/inventory-mdb/admin.php,9342,29,link
